user_id,artist_id,first_stream_date,cohort_label
39043,1,2024-02-19,Late Casual
39044,1,2023-09-27,Early Fan
39045,2,2024-10-31,Viral Adopter
39046,1,2023-09-05,Day One
39047,1,2023-09-10,Day One
39048,2,2025-02-02,Late Casual
39049,1,2023-09-23,Early Fan
39050,1,2023-12-24,Late Casual
39051,1,2023-09-09,Day One
39052,2,2024-10-15,Viral Adopter
39053,2,2024-10-19,Viral Adopter
39054,1,2023-12-02,Late Casual
39055,2,2024-09-13,Early Fan
39056,1,2023-09-11,Day One
39057,2,2024-09-08,Early Fan
39058,1,2024-02-21,Late Casual
39059,1,2023-09-10,Day One
39060,2,2024-08-23,Day One
39061,1,2023-11-20,Late Casual
39062,1,2024-02-09,Late Casual
39063,2,2024-08-25,Day One
39064,2,2024-10-12,Viral Adopter
39065,1,2023-09-09,Day One
39066,2,2024-10-03,Viral Adopter
39067,2,2024-09-09,Early Fan
39068,1,2023-10-02,Early Fan
39069,2,2024-09-29,Viral Adopter
39070,2,2025-01-15,Late Casual
39071,2,2024-08-22,Day One
39072,1,2023-09-11,Day One
39073,1,2023-09-25,Early Fan
39074,1,2024-02-20,Late Casual
39075,1,2024-01-12,Late Casual
39076,1,2024-01-13,Late Casual
39077,1,2023-09-27,Early Fan
39078,1,2023-09-18,Early Fan
39079,1,2023-09-12,Day One
39080,1,2023-12-01,Late Casual
39081,1,2023-09-26,Early Fan
39082,1,2023-10-16,Viral Adopter
39083,2,2024-09-15,Early Fan
39084,1,2023-09-28,Early Fan
39085,2,2024-09-05,Early Fan
39086,2,2024-09-19,Early Fan
39087,2,2024-09-10,Early Fan
39088,2,2024-09-21,Early Fan
39089,1,2023-12-21,Late Casual
39090,1,2023-11-04,Viral Adopter
39091,1,2023-09-07,Day One
39092,1,2023-09-15,Early Fan
39093,1,2023-09-06,Day One
39094,2,2024-09-17,Early Fan
39095,1,2023-10-10,Viral Adopter
39096,2,2024-08-20,Day One
39097,2,2024-08-20,Day One
39098,2,2024-09-05,Early Fan
39099,1,2023-11-07,Viral Adopter
39100,2,2024-08-29,Early Fan
39101,1,2023-09-28,Early Fan
39102,1,2023-12-17,Late Casual
39103,2,2024-08-31,Early Fan
39104,1,2023-09-14,Early Fan
39105,1,2023-09-09,Day One
39106,2,2024-10-07,Viral Adopter
39107,1,2023-09-23,Early Fan
39108,2,2024-08-26,Day One
39109,2,2024-09-18,Early Fan
39110,1,2023-10-02,Early Fan
39111,2,2024-08-23,Day One
39112,2,2024-08-30,Early Fan
39113,1,2023-09-27,Early Fan
39114,1,2023-09-13,Early Fan
39115,2,2024-09-04,Early Fan
39116,2,2024-09-10,Early Fan
39117,2,2024-10-27,Viral Adopter
39118,1,2023-11-14,Viral Adopter
39119,1,2023-09-26,Early Fan
39120,2,2024-10-27,Viral Adopter
39121,1,2023-09-08,Day One
39122,2,2024-10-22,Viral Adopter
39123,2,2024-09-07,Early Fan
39124,1,2023-09-13,Early Fan
39125,2,2024-10-22,Viral Adopter
39126,1,2023-11-06,Viral Adopter
39127,2,2024-09-08,Early Fan
39128,1,2024-02-02,Late Casual
39129,1,2024-02-25,Late Casual
39130,2,2024-09-02,Early Fan
39131,2,2024-10-21,Viral Adopter
39132,1,2023-10-24,Viral Adopter
39133,1,2023-10-05,Early Fan
39134,1,2023-09-09,Day One
39135,1,2024-01-03,Late Casual
39136,2,2024-12-08,Late Casual
39137,1,2023-09-28,Early Fan
39138,2,2024-09-12,Early Fan
39139,2,2024-08-20,Day One
39140,2,2024-10-19,Viral Adopter
39141,2,2024-10-03,Viral Adopter
39142,1,2023-09-16,Early Fan
39143,1,2023-09-28,Early Fan
39144,2,2024-09-08,Early Fan
39145,2,2024-09-22,Viral Adopter
39146,1,2023-10-26,Viral Adopter
39147,2,2024-09-02,Early Fan
39148,2,2024-08-25,Day One
39149,2,2024-09-14,Early Fan
39150,2,2024-09-12,Early Fan
39151,2,2024-10-19,Viral Adopter
39152,2,2024-08-23,Day One
39153,1,2023-12-17,Late Casual
39154,2,2025-01-30,Late Casual
39155,1,2023-10-15,Viral Adopter
39156,1,2023-10-18,Viral Adopter
39157,2,2024-09-03,Early Fan
39158,2,2024-10-13,Viral Adopter
39159,2,2024-10-11,Viral Adopter
39160,1,2023-10-01,Early Fan
39161,1,2023-11-18,Late Casual
39162,1,2023-11-03,Viral Adopter
39163,1,2023-12-11,Late Casual
39164,2,2024-09-10,Early Fan
39165,1,2023-09-07,Day One
39166,1,2023-09-21,Early Fan
39167,1,2023-11-02,Viral Adopter
39168,2,2025-02-03,Late Casual
39169,1,2023-10-18,Viral Adopter
39170,2,2024-09-08,Early Fan
39171,1,2023-09-09,Day One
39172,1,2023-09-10,Day One
39173,2,2024-08-22,Day One
39174,1,2023-10-17,Viral Adopter
39175,2,2024-11-26,Late Casual
39176,2,2024-08-20,Day One
39177,2,2024-09-14,Early Fan
39178,2,2024-09-21,Early Fan
39179,2,2024-08-21,Day One
39180,2,2024-09-07,Early Fan
39181,1,2024-03-03,Late Casual
39182,1,2023-10-21,Viral Adopter
39183,2,2024-08-22,Day One
39184,2,2024-08-25,Day One
39185,1,2023-09-16,Early Fan
39186,1,2023-12-03,Late Casual
39187,1,2023-10-19,Viral Adopter
39188,2,2024-09-10,Early Fan
39189,1,2023-09-10,Day One
39190,2,2024-09-06,Early Fan
39191,2,2024-08-22,Day One
39192,2,2024-08-24,Day One
39193,1,2023-09-10,Day One
39194,2,2024-10-13,Viral Adopter
39195,2,2024-08-27,Day One
39196,1,2023-10-10,Viral Adopter
39197,1,2023-10-15,Viral Adopter
39198,2,2024-08-25,Day One
39199,2,2024-12-06,Late Casual
39200,1,2023-09-09,Day One
39201,1,2023-11-10,Viral Adopter
39202,1,2023-09-05,Day One
39203,2,2024-11-05,Late Casual
39204,2,2024-10-04,Viral Adopter
39205,1,2023-11-02,Viral Adopter
39206,1,2023-09-26,Early Fan
39207,2,2024-09-06,Early Fan
39208,2,2024-08-29,Early Fan
39209,2,2024-10-22,Viral Adopter
39210,2,2024-08-22,Day One
39211,1,2023-12-24,Late Casual
39212,2,2024-09-18,Early Fan
39213,1,2023-10-05,Early Fan
39214,2,2024-08-21,Day One
39215,2,2024-08-23,Day One
39216,2,2024-09-11,Early Fan
39217,2,2024-11-12,Late Casual
39218,1,2023-09-30,Early Fan
39219,1,2023-09-09,Day One
39220,1,2023-09-17,Early Fan
39221,2,2024-08-20,Day One
39222,2,2024-09-18,Early Fan
39223,2,2024-09-08,Early Fan
39224,2,2024-08-23,Day One
39225,1,2023-10-24,Viral Adopter
39226,1,2024-01-21,Late Casual
39227,1,2024-01-20,Late Casual
39228,2,2024-10-06,Viral Adopter
39229,2,2024-09-08,Early Fan
39230,1,2023-10-25,Viral Adopter
39231,2,2024-10-15,Viral Adopter
39232,1,2023-09-13,Early Fan
39233,1,2023-11-12,Viral Adopter
39234,2,2025-02-03,Late Casual
39235,1,2023-09-08,Day One
39236,2,2024-08-25,Day One
39237,1,2023-11-04,Viral Adopter
39238,1,2023-10-18,Viral Adopter
39239,2,2024-10-18,Viral Adopter
39240,2,2024-09-29,Viral Adopter
39241,2,2024-09-09,Early Fan
39242,1,2023-10-28,Viral Adopter
39243,1,2023-09-07,Day One
39244,1,2023-09-10,Day One
39245,1,2023-09-17,Early Fan
39246,2,2024-12-22,Late Casual
39247,1,2023-10-14,Viral Adopter
39248,1,2023-09-27,Early Fan
39249,2,2024-09-01,Early Fan
39250,2,2024-12-24,Late Casual
39251,1,2023-11-10,Viral Adopter
39252,1,2023-09-07,Day One
39253,1,2023-09-13,Early Fan
39254,1,2023-09-15,Early Fan
39255,1,2024-01-01,Late Casual
39256,2,2024-09-01,Early Fan
39257,1,2023-09-07,Day One
39258,1,2023-09-22,Early Fan
39259,1,2023-09-06,Day One
39260,2,2025-01-09,Late Casual
39261,2,2024-10-30,Viral Adopter
39262,2,2024-09-10,Early Fan
39263,1,2023-09-16,Early Fan
39264,2,2024-09-16,Early Fan
39265,1,2023-10-08,Viral Adopter
39266,1,2023-09-06,Day One
39267,2,2024-08-24,Day One
39268,2,2024-10-30,Viral Adopter
39269,2,2024-12-15,Late Casual
39270,2,2024-10-21,Viral Adopter
39271,1,2023-10-18,Viral Adopter
39272,1,2024-02-08,Late Casual
39273,1,2023-09-09,Day One
39274,1,2023-10-28,Viral Adopter
39275,2,2024-11-25,Late Casual
39276,2,2024-10-27,Viral Adopter
39277,2,2024-09-25,Viral Adopter
39278,2,2024-10-14,Viral Adopter
39279,2,2024-09-27,Viral Adopter
39280,1,2023-11-02,Viral Adopter
39281,1,2023-09-08,Day One
39282,2,2024-10-15,Viral Adopter
39283,2,2024-09-04,Early Fan
39284,1,2023-09-29,Early Fan
39285,2,2024-10-24,Viral Adopter
39286,2,2024-09-21,Early Fan
39287,2,2024-10-21,Viral Adopter
39288,1,2023-09-18,Early Fan
39289,2,2024-12-06,Late Casual
39290,1,2023-10-02,Early Fan
39291,2,2024-09-17,Early Fan
39292,1,2023-09-08,Day One
39293,1,2023-10-12,Viral Adopter
39294,2,2024-09-06,Early Fan
39295,1,2023-11-06,Viral Adopter
39296,2,2024-10-18,Viral Adopter
39297,2,2024-08-27,Day One
39298,2,2024-09-16,Early Fan
39299,1,2023-09-09,Day One
39300,1,2023-10-08,Viral Adopter
39301,1,2024-02-04,Late Casual
39302,1,2023-11-30,Late Casual
39303,2,2024-09-06,Early Fan
39304,1,2023-09-08,Day One
39305,1,2023-11-12,Viral Adopter
39306,1,2023-10-26,Viral Adopter
39307,1,2023-09-24,Early Fan
39308,2,2025-01-21,Late Casual
39309,2,2024-09-18,Early Fan
39310,2,2024-09-11,Early Fan
39311,1,2023-10-26,Viral Adopter
39312,2,2024-09-04,Early Fan
39313,2,2024-09-14,Early Fan
39314,2,2024-09-13,Early Fan
39315,2,2024-09-15,Early Fan
39316,1,2023-09-09,Day One
39317,1,2023-10-28,Viral Adopter
39318,2,2024-10-19,Viral Adopter
39319,2,2024-10-07,Viral Adopter
39320,1,2023-09-06,Day One
39321,1,2023-10-01,Early Fan
39322,2,2024-08-20,Day One
39323,2,2024-11-29,Late Casual
39324,2,2024-10-13,Viral Adopter
39325,2,2024-08-27,Day One
39326,1,2023-09-08,Day One
39327,1,2024-02-06,Late Casual
39328,2,2024-08-23,Day One
39329,2,2024-11-07,Late Casual
39330,1,2024-01-16,Late Casual
39331,1,2023-10-02,Early Fan
39332,2,2024-09-29,Viral Adopter
39333,1,2023-10-20,Viral Adopter
39334,2,2024-09-27,Viral Adopter
39335,2,2024-09-10,Early Fan
39336,2,2024-10-31,Viral Adopter
39337,2,2024-08-28,Early Fan
39338,1,2023-09-08,Day One
39339,2,2024-10-10,Viral Adopter
39340,1,2023-10-05,Early Fan
39341,2,2024-08-26,Day One
39342,2,2024-11-23,Late Casual
39343,1,2023-09-05,Day One
39344,1,2023-12-25,Late Casual
39345,1,2023-09-11,Day One
39346,2,2024-08-20,Day One
39347,1,2023-09-08,Day One
39348,2,2024-09-08,Early Fan
39349,2,2024-10-09,Viral Adopter
39350,2,2025-02-05,Late Casual
39351,2,2024-09-25,Viral Adopter
39352,1,2023-09-12,Day One
39353,2,2024-08-25,Day One
39354,1,2023-09-06,Day One
39355,1,2023-11-11,Viral Adopter
39356,1,2023-09-06,Day One
39357,2,2024-08-22,Day One
39358,1,2023-10-30,Viral Adopter
39359,2,2024-08-20,Day One
39360,1,2023-09-08,Day One
39361,2,2024-08-30,Early Fan
39362,2,2024-09-18,Early Fan
39363,2,2024-08-23,Day One
39364,2,2024-09-29,Viral Adopter
39365,2,2024-09-27,Viral Adopter
39366,1,2023-09-20,Early Fan
39367,1,2023-10-09,Viral Adopter
39368,2,2024-09-08,Early Fan
39369,1,2023-12-15,Late Casual
39370,1,2023-09-23,Early Fan
39371,1,2023-10-26,Viral Adopter
39372,2,2024-09-21,Early Fan
39373,1,2023-09-25,Early Fan
39374,1,2023-10-10,Viral Adopter
39375,1,2023-09-29,Early Fan
39376,2,2024-10-12,Viral Adopter
39377,2,2024-08-21,Day One
39378,2,2024-09-10,Early Fan
39379,1,2023-09-13,Early Fan
39380,2,2024-12-20,Late Casual
39381,1,2024-02-07,Late Casual
39382,2,2024-08-31,Early Fan
39383,2,2024-09-02,Early Fan
39384,2,2025-01-16,Late Casual
39385,2,2024-10-10,Viral Adopter
39386,2,2024-09-25,Viral Adopter
39387,2,2024-10-15,Viral Adopter
39388,1,2024-02-25,Late Casual
39389,1,2023-09-05,Day One
39390,2,2024-12-02,Late Casual
39391,2,2024-10-13,Viral Adopter
39392,1,2023-11-08,Viral Adopter
39393,2,2025-01-20,Late Casual
39394,1,2023-09-18,Early Fan
39395,1,2023-10-21,Viral Adopter
39396,1,2023-10-20,Viral Adopter
39397,2,2025-01-26,Late Casual
39398,2,2024-09-17,Early Fan
39399,2,2024-09-02,Early Fan
39400,2,2024-09-08,Early Fan
39401,2,2024-12-19,Late Casual
39402,2,2024-10-01,Viral Adopter
39403,1,2023-09-07,Day One
39404,2,2024-10-03,Viral Adopter
39405,1,2023-09-17,Early Fan
39406,2,2024-10-02,Viral Adopter
39407,2,2024-09-08,Early Fan
39408,2,2024-09-13,Early Fan
39409,1,2023-10-13,Viral Adopter
39410,1,2023-09-06,Day One
39411,1,2023-09-24,Early Fan
39412,1,2023-11-19,Late Casual
39413,2,2025-01-28,Late Casual
39414,1,2024-02-29,Late Casual
39415,2,2024-12-29,Late Casual
39416,1,2024-01-07,Late Casual
39417,2,2024-11-04,Late Casual
39418,2,2024-10-14,Viral Adopter
39419,1,2023-10-06,Early Fan
39420,1,2023-09-13,Early Fan
39421,2,2024-08-31,Early Fan
39422,2,2024-10-08,Viral Adopter
39423,1,2023-09-21,Early Fan
39424,1,2023-09-30,Early Fan
39425,2,2024-11-17,Late Casual
39426,1,2023-10-24,Viral Adopter
39427,1,2023-10-01,Early Fan
39428,2,2024-09-04,Early Fan
39429,2,2024-11-21,Late Casual
39430,1,2023-11-10,Viral Adopter
39431,2,2024-10-22,Viral Adopter
39432,2,2024-10-19,Viral Adopter
39433,2,2024-08-25,Day One
39434,1,2023-11-12,Viral Adopter
39435,1,2023-09-14,Early Fan
39436,1,2023-09-06,Day One
39437,1,2023-10-18,Viral Adopter
39438,2,2024-09-03,Early Fan
39439,2,2024-09-18,Early Fan
39440,2,2024-10-13,Viral Adopter
39441,2,2024-10-12,Viral Adopter
39442,2,2024-09-07,Early Fan
39443,2,2024-10-30,Viral Adopter
39444,1,2024-01-30,Late Casual
39445,2,2024-08-26,Day One
39446,2,2024-08-22,Day One
39447,1,2023-11-15,Viral Adopter
39448,1,2023-11-12,Viral Adopter
39449,1,2023-09-06,Day One
39450,2,2024-09-28,Viral Adopter
39451,1,2023-11-06,Viral Adopter
39452,2,2024-10-18,Viral Adopter
39453,1,2023-10-09,Viral Adopter
39454,1,2023-09-06,Day One
39455,2,2024-09-17,Early Fan
39456,2,2024-09-07,Early Fan
39457,1,2023-10-17,Viral Adopter
39458,2,2024-10-16,Viral Adopter
39459,1,2023-11-16,Viral Adopter
39460,2,2025-02-10,Late Casual
39461,2,2024-10-10,Viral Adopter
39462,1,2023-09-25,Early Fan
39463,2,2024-08-24,Day One
39464,1,2023-09-08,Day One
39465,1,2023-09-09,Day One
39466,1,2023-10-07,Early Fan
39467,1,2023-09-17,Early Fan
39468,2,2024-09-25,Viral Adopter
39469,2,2024-08-21,Day One
39470,2,2024-09-10,Early Fan
39471,1,2023-09-08,Day One
39472,2,2024-09-14,Early Fan
39473,1,2023-09-08,Day One
39474,2,2024-10-08,Viral Adopter
39475,2,2024-09-11,Early Fan
39476,1,2023-09-18,Early Fan
39477,2,2024-10-12,Viral Adopter
39478,2,2024-11-15,Late Casual
39479,2,2024-10-08,Viral Adopter
39480,2,2024-10-08,Viral Adopter
39481,2,2024-10-05,Viral Adopter
39482,2,2024-08-28,Early Fan
39483,2,2024-10-26,Viral Adopter
39484,1,2023-10-22,Viral Adopter
39485,2,2024-09-13,Early Fan
39486,1,2023-09-24,Early Fan
39487,2,2024-12-19,Late Casual
39488,2,2024-12-23,Late Casual
39489,2,2024-09-26,Viral Adopter
39490,2,2024-09-11,Early Fan
39491,2,2024-10-26,Viral Adopter
39492,1,2023-11-10,Viral Adopter
39493,2,2024-10-11,Viral Adopter
39494,1,2023-09-06,Day One
39495,2,2024-11-26,Late Casual
39496,1,2023-09-13,Early Fan
39497,2,2024-09-01,Early Fan
39498,1,2023-09-14,Early Fan
39499,1,2023-09-06,Day One
39500,1,2023-09-06,Day One
39501,1,2023-12-31,Late Casual
39502,1,2023-10-23,Viral Adopter
39503,2,2024-08-22,Day One
39504,2,2024-10-04,Viral Adopter
39505,1,2023-09-07,Day One
39506,2,2024-10-15,Viral Adopter
39507,2,2024-10-12,Viral Adopter
39508,1,2023-11-21,Late Casual
39509,1,2023-09-26,Early Fan
39510,2,2024-10-09,Viral Adopter
39511,1,2023-09-07,Day One
39512,1,2023-12-29,Late Casual
39513,2,2024-10-30,Viral Adopter
39514,2,2024-09-05,Early Fan
39515,1,2023-09-11,Day One
39516,2,2024-10-09,Viral Adopter
39517,2,2024-09-30,Viral Adopter
39518,2,2024-08-26,Day One
39519,1,2023-09-05,Day One
39520,1,2023-09-13,Early Fan
39521,2,2025-01-19,Late Casual
39522,1,2023-12-21,Late Casual
39523,2,2024-10-06,Viral Adopter
39524,1,2023-09-06,Day One
39525,1,2023-12-22,Late Casual
39526,2,2024-08-25,Day One
39527,1,2023-12-06,Late Casual
39528,1,2023-09-24,Early Fan
39529,2,2024-10-26,Viral Adopter
39530,1,2023-09-07,Day One
39531,2,2024-08-24,Day One
39532,1,2023-09-28,Early Fan
39533,1,2023-09-07,Day One
39534,1,2023-09-14,Early Fan
39535,2,2024-10-15,Viral Adopter
39536,1,2023-10-23,Viral Adopter
39537,1,2023-09-17,Early Fan
39538,2,2024-08-23,Day One
39539,2,2024-08-28,Early Fan
39540,2,2024-10-15,Viral Adopter
39541,1,2023-10-06,Early Fan
39542,2,2024-09-03,Early Fan
39543,2,2024-08-20,Day One
39544,2,2024-10-05,Viral Adopter
39545,2,2024-10-25,Viral Adopter
39546,2,2024-09-06,Early Fan
39547,2,2024-10-28,Viral Adopter
39548,1,2023-11-27,Late Casual
39549,2,2024-09-24,Viral Adopter
39550,2,2024-10-18,Viral Adopter
39551,2,2024-12-14,Late Casual
39552,2,2024-09-14,Early Fan
39553,2,2024-10-20,Viral Adopter
39554,2,2024-10-14,Viral Adopter
39555,1,2023-12-07,Late Casual
39556,2,2024-09-04,Early Fan
39557,1,2023-11-12,Viral Adopter
39558,2,2024-09-17,Early Fan
39559,2,2024-08-27,Day One
39560,2,2024-11-12,Late Casual
39561,1,2024-01-03,Late Casual
39562,1,2023-10-26,Viral Adopter
39563,2,2024-09-03,Early Fan
39564,1,2023-10-01,Early Fan
39565,1,2023-09-05,Day One
39566,2,2024-08-22,Day One
39567,1,2023-11-12,Viral Adopter
39568,1,2023-09-09,Day One
39569,2,2024-08-23,Day One
39570,2,2024-09-07,Early Fan
39571,2,2024-09-02,Early Fan
39572,2,2024-09-21,Early Fan
39573,2,2024-09-16,Early Fan
39574,1,2024-01-31,Late Casual
39575,2,2025-01-19,Late Casual
39576,1,2023-09-11,Day One
39577,1,2023-12-28,Late Casual
39578,1,2023-09-10,Day One
39579,2,2024-09-07,Early Fan
39580,2,2024-11-01,Late Casual
39581,1,2023-11-10,Viral Adopter
39582,1,2023-09-06,Day One
39583,2,2024-10-31,Viral Adopter
39584,1,2023-11-07,Viral Adopter
39585,2,2024-12-26,Late Casual
39586,1,2024-01-08,Late Casual
39587,1,2024-01-14,Late Casual
39588,1,2023-09-22,Early Fan
39589,1,2023-10-16,Viral Adopter
39590,2,2025-02-16,Late Casual
39591,2,2024-08-26,Day One
39592,1,2023-10-13,Viral Adopter
39593,2,2024-08-26,Day One
39594,2,2024-11-30,Late Casual
39595,1,2023-09-09,Day One
39596,2,2024-10-20,Viral Adopter
39597,2,2024-10-17,Viral Adopter
39598,1,2023-09-15,Early Fan
39599,1,2023-10-30,Viral Adopter
39600,2,2024-09-12,Early Fan
39601,2,2024-09-21,Early Fan
39602,1,2023-09-06,Day One
39603,1,2023-10-16,Viral Adopter
39604,1,2023-09-09,Day One
39605,1,2023-11-24,Late Casual
39606,1,2023-10-02,Early Fan
39607,1,2023-11-09,Viral Adopter
39608,1,2023-10-02,Early Fan
39609,2,2024-10-08,Viral Adopter
39610,1,2023-09-28,Early Fan
39611,1,2024-02-03,Late Casual
39612,1,2023-10-20,Viral Adopter
39613,1,2023-09-17,Early Fan
39614,1,2023-09-10,Day One
39615,2,2024-10-05,Viral Adopter
39616,1,2023-12-04,Late Casual
39617,1,2023-09-06,Day One
39618,2,2025-01-14,Late Casual
39619,2,2024-10-25,Viral Adopter
39620,1,2023-09-05,Day One
39621,1,2023-09-28,Early Fan
39622,2,2024-10-31,Viral Adopter
39623,2,2024-10-13,Viral Adopter
39624,1,2024-02-23,Late Casual
39625,1,2023-12-10,Late Casual
39626,1,2023-09-30,Early Fan
39627,1,2023-09-11,Day One
39628,1,2023-09-06,Day One
39629,2,2024-11-17,Late Casual
39630,1,2024-02-22,Late Casual
39631,1,2023-11-17,Late Casual
39632,2,2024-11-24,Late Casual
39633,2,2024-09-18,Early Fan
39634,1,2024-02-02,Late Casual
39635,2,2024-10-31,Viral Adopter
39636,1,2023-10-09,Viral Adopter
39637,1,2023-10-18,Viral Adopter
39638,2,2025-02-04,Late Casual
39639,1,2023-09-17,Early Fan
39640,2,2025-01-29,Late Casual
39641,1,2023-09-18,Early Fan
39642,1,2023-10-14,Viral Adopter
39643,2,2025-02-07,Late Casual
39644,1,2023-11-04,Viral Adopter
39645,1,2023-09-24,Early Fan
39646,2,2024-10-16,Viral Adopter
39647,1,2023-11-11,Viral Adopter
39648,1,2023-09-11,Day One
39649,2,2024-10-05,Viral Adopter
39650,1,2023-09-22,Early Fan
39651,2,2024-12-27,Late Casual
39652,2,2024-09-03,Early Fan
39653,1,2023-10-29,Viral Adopter
39654,1,2023-11-09,Viral Adopter
39655,2,2024-12-23,Late Casual
39656,1,2023-09-24,Early Fan
39657,2,2024-10-15,Viral Adopter
39658,1,2023-09-08,Day One
39659,1,2024-02-11,Late Casual
39660,1,2023-11-24,Late Casual
39661,2,2024-11-01,Late Casual
39662,1,2024-01-06,Late Casual
39663,2,2024-09-12,Early Fan
39664,2,2024-09-26,Viral Adopter
39665,1,2023-09-25,Early Fan
39666,1,2024-01-11,Late Casual
39667,1,2023-10-07,Early Fan
39668,2,2024-10-31,Viral Adopter
39669,2,2024-08-22,Day One
39670,1,2024-02-13,Late Casual
39671,1,2023-09-23,Early Fan
39672,1,2023-10-13,Viral Adopter
39673,1,2023-10-19,Viral Adopter
39674,2,2024-09-12,Early Fan
39675,1,2023-11-02,Viral Adopter
39676,1,2024-01-15,Late Casual
39677,2,2024-10-17,Viral Adopter
39678,1,2024-02-10,Late Casual
39679,1,2023-09-07,Day One
39680,1,2023-09-28,Early Fan
39681,2,2024-08-20,Day One
39682,1,2023-09-24,Early Fan
39683,1,2024-01-08,Late Casual
39684,1,2023-09-15,Early Fan
39685,1,2023-09-26,Early Fan
39686,1,2023-10-21,Viral Adopter
39687,1,2023-09-07,Day One
39688,1,2023-10-05,Early Fan
39689,1,2023-11-01,Viral Adopter
39690,1,2023-10-02,Early Fan
39691,2,2024-10-01,Viral Adopter
39692,2,2024-08-24,Day One
39693,1,2023-09-19,Early Fan
39694,1,2023-10-21,Viral Adopter
39695,1,2023-09-21,Early Fan
39696,1,2023-11-09,Viral Adopter
39697,1,2023-11-17,Late Casual
39698,1,2024-01-09,Late Casual
39699,1,2023-10-23,Viral Adopter
39700,2,2024-08-25,Day One
39701,1,2023-11-12,Viral Adopter
39702,2,2024-09-07,Early Fan
39703,2,2025-01-14,Late Casual
39704,2,2024-10-15,Viral Adopter
39705,2,2024-09-01,Early Fan
39706,1,2023-10-01,Early Fan
39707,1,2023-09-17,Early Fan
39708,1,2023-09-22,Early Fan
39709,1,2023-10-23,Viral Adopter
39710,1,2023-09-22,Early Fan
39711,2,2024-08-25,Day One
39712,1,2023-10-29,Viral Adopter
39713,1,2023-09-13,Early Fan
39714,2,2024-08-27,Day One
39715,1,2023-09-30,Early Fan
39716,1,2023-09-05,Day One
39717,1,2023-10-25,Viral Adopter
39718,2,2025-02-07,Late Casual
39719,2,2024-10-10,Viral Adopter
39720,2,2024-09-30,Viral Adopter
39721,1,2023-11-30,Late Casual
39722,2,2024-08-21,Day One
39723,1,2023-09-11,Day One
39724,2,2024-09-30,Viral Adopter
39725,2,2024-09-28,Viral Adopter
39726,2,2024-10-08,Viral Adopter
39727,2,2024-11-04,Late Casual
39728,1,2023-09-16,Early Fan
39729,1,2023-11-01,Viral Adopter
39730,2,2024-12-09,Late Casual
39731,1,2023-11-29,Late Casual
39732,2,2024-08-22,Day One
39733,2,2024-09-15,Early Fan
39734,1,2023-11-16,Viral Adopter
39735,2,2024-08-25,Day One
39736,1,2023-12-24,Late Casual
39737,1,2023-11-03,Viral Adopter
39738,1,2023-09-10,Day One
39739,1,2023-10-04,Early Fan
39740,2,2024-09-07,Early Fan
39741,1,2023-09-19,Early Fan
39742,2,2024-09-12,Early Fan
39743,1,2024-02-16,Late Casual
39744,2,2024-09-21,Early Fan
39745,2,2024-12-31,Late Casual
39746,1,2023-10-29,Viral Adopter
39747,2,2024-12-26,Late Casual
39748,2,2024-09-05,Early Fan
39749,2,2024-09-01,Early Fan
39750,2,2024-10-22,Viral Adopter
39751,2,2024-08-21,Day One
39752,2,2024-09-17,Early Fan
39753,1,2024-01-11,Late Casual
39754,1,2023-09-09,Day One
39755,2,2024-10-10,Viral Adopter
39756,1,2024-02-09,Late Casual
39757,1,2023-11-06,Viral Adopter
39758,1,2023-09-17,Early Fan
39759,1,2023-10-20,Viral Adopter
39760,1,2023-10-08,Viral Adopter
39761,2,2024-08-25,Day One
39762,2,2024-09-08,Early Fan
39763,1,2023-10-26,Viral Adopter
39764,2,2024-10-14,Viral Adopter
39765,1,2023-10-01,Early Fan
39766,1,2024-01-18,Late Casual
39767,2,2024-10-05,Viral Adopter
39768,2,2024-09-03,Early Fan
39769,1,2023-09-29,Early Fan
39770,1,2023-10-17,Viral Adopter
39771,1,2023-11-08,Viral Adopter
39772,2,2024-09-18,Early Fan
39773,1,2023-10-21,Viral Adopter
39774,1,2023-10-01,Early Fan
39775,2,2024-09-04,Early Fan
39776,2,2024-10-08,Viral Adopter
39777,2,2024-10-30,Viral Adopter
39778,2,2024-10-05,Viral Adopter
39779,1,2023-09-14,Early Fan
39780,2,2024-10-04,Viral Adopter
39781,1,2023-09-10,Day One
39782,2,2024-08-24,Day One
39783,1,2023-11-29,Late Casual
39784,2,2024-08-20,Day One
39785,1,2023-10-28,Viral Adopter
39786,1,2023-12-13,Late Casual
39787,1,2023-12-16,Late Casual
39788,2,2024-12-01,Late Casual
39789,1,2023-12-10,Late Casual
39790,1,2023-09-27,Early Fan
39791,1,2023-10-01,Early Fan
39792,1,2023-09-08,Day One
39793,2,2024-09-06,Early Fan
39794,1,2023-11-05,Viral Adopter
39795,1,2023-09-14,Early Fan
39796,2,2024-09-15,Early Fan
39797,2,2024-10-08,Viral Adopter
39798,2,2024-08-24,Day One
39799,2,2024-08-21,Day One
39800,1,2023-11-30,Late Casual
39801,2,2024-10-19,Viral Adopter
39802,2,2024-09-07,Early Fan
39803,2,2024-10-29,Viral Adopter
39804,2,2024-09-04,Early Fan
39805,1,2023-09-29,Early Fan
39806,1,2023-09-10,Day One
39807,2,2024-09-03,Early Fan
39808,1,2023-09-06,Day One
39809,2,2024-08-28,Early Fan
39810,2,2024-10-02,Viral Adopter
