user_id,artist_id,streamed_previous_album,streamed_new_album,streams
44681,2,1,1,108
44682,1,1,1,163
44683,1,1,1,111
44684,2,1,0,36
44685,1,0,0,12
44686,2,0,0,43
44687,2,1,1,231
44688,2,1,1,138
44689,2,1,1,412
44690,2,1,0,210
44691,1,0,0,62
44692,2,1,1,328
44693,1,1,0,122
44694,1,0,0,49
44695,1,0,1,110
44696,2,1,1,93
44697,2,1,0,105
44698,2,1,1,265
44699,1,1,1,242
44700,1,1,1,218
44701,2,1,0,23
44702,2,1,1,87
44703,1,1,1,196
44704,1,1,1,340
44705,2,0,0,162
44706,1,1,1,234
44707,2,1,1,171
44708,2,1,1,179
44709,1,1,1,201
44710,1,1,0,102
44711,2,1,1,376
44712,1,1,1,293
44713,1,1,0,25
44714,2,0,1,127
44715,2,1,1,259
44716,2,1,1,135
44717,2,1,1,204
44718,2,1,1,71
44719,1,1,0,77
44720,2,1,1,265
44721,2,1,0,45
44722,1,1,0,169
44723,1,1,1,288
44724,2,1,1,299
44725,1,1,1,70
44726,2,1,1,267
44727,2,1,1,110
44728,2,1,1,102
44729,2,1,0,146
44730,2,1,1,104
44731,2,1,1,146
44732,2,1,0,58
44733,2,1,1,276
44734,2,1,1,63
44735,1,0,1,57
44736,2,1,1,343
44737,1,1,1,128
44738,2,1,1,153
44739,1,0,1,79
44740,2,1,1,124
44741,2,0,1,52
44742,2,0,1,55
44743,2,1,1,22
44744,2,1,1,64
44745,1,1,0,114
44746,1,0,1,62
44747,1,1,0,84
44748,1,1,1,174
44749,2,0,1,173
44750,1,1,1,81
44751,2,1,0,67
44752,2,1,1,348
44753,2,0,1,183
44754,1,1,1,370
44755,1,1,1,321
44756,1,0,1,105
44757,2,1,1,191
44758,1,0,1,110
44759,2,1,1,103
44760,2,1,1,229
44761,1,1,0,37
44762,1,1,1,72
44763,2,0,0,98
44764,1,1,0,32
44765,2,1,0,54
44766,2,1,1,131
44767,1,0,1,211
44768,2,1,1,328
44769,1,1,1,236
44770,1,0,1,99
44771,2,1,1,322
44772,1,1,1,290
44773,1,1,1,210
44774,2,1,1,287
44775,1,1,1,164
44776,1,0,0,26
44777,2,0,1,48
44778,1,1,0,85
44779,2,1,1,175
44780,1,0,0,44
44781,2,1,1,341
44782,1,1,1,96
44783,2,1,1,226
44784,1,1,1,457
44785,2,1,1,441
44786,2,1,1,97
44787,1,1,1,156
44788,1,0,1,42
44789,1,1,1,67
44790,2,0,1,44
44791,2,1,1,552
44792,2,1,1,57
44793,2,0,1,74
44794,1,1,1,126
44795,1,1,0,41
44796,2,1,1,197
44797,1,1,1,85
44798,1,1,1,191
44799,2,1,1,148
44800,1,1,1,806
44801,1,1,0,201
44802,2,0,0,42
44803,1,0,1,28
44804,1,1,1,141
44805,2,1,1,568
44806,2,0,1,131
44807,1,1,1,59
44808,1,0,0,45
44809,2,1,1,161
44810,1,1,1,135
44811,1,0,0,45
44812,1,1,0,128
44813,1,1,0,21
44814,2,1,0,143
44815,2,1,1,308
44816,1,1,1,276
44817,2,1,1,76
44818,2,1,1,583
44819,1,1,1,272
44820,1,1,1,136
44821,2,1,1,131
44822,1,1,0,31
44823,2,1,0,87
44824,2,1,1,204
44825,1,1,1,217
44826,1,1,0,67
44827,1,0,0,79
44828,1,0,1,47
44829,1,1,1,127
44830,2,1,1,155
44831,1,1,1,121
44832,2,1,1,144
44833,1,1,1,101
44834,2,1,0,67
44835,2,1,1,165
44836,2,1,1,142
44837,1,1,1,171
44838,1,1,0,111
44839,1,1,1,219
44840,1,1,1,117
44841,2,0,0,70
44842,2,0,1,33
44843,2,1,1,52
44844,2,1,1,109
44845,2,1,1,186
44846,2,1,1,223
44847,1,1,0,135
44848,1,1,0,114
44849,2,1,1,109
44850,2,1,0,55
44851,1,0,0,44
44852,2,1,1,96
44853,1,0,0,52
44854,1,1,1,372
44855,1,0,1,69
44856,2,1,0,127
44857,1,1,0,108
44858,2,0,0,134
44859,1,1,1,196
44860,2,1,1,384
44861,1,1,1,100
44862,1,1,1,141
44863,1,1,0,147
44864,1,1,0,144
44865,1,1,0,257
44866,2,1,1,68
44867,1,1,1,36
44868,2,1,1,257
44869,2,0,0,108
44870,2,1,1,290
44871,2,1,1,247
44872,2,1,1,338
44873,2,1,1,219
44874,1,0,0,65
44875,2,1,0,89
44876,1,0,0,32
44877,1,1,1,153
44878,1,1,1,126
44879,2,1,1,148
44880,2,1,0,51
44881,2,1,0,180
44882,1,1,1,52
44883,1,1,0,81
44884,1,0,0,73
44885,2,1,1,307
44886,1,1,1,99
44887,2,1,1,237
44888,2,0,1,117
44889,2,1,0,86
44890,2,1,1,287
44891,1,1,1,154
44892,2,1,0,44
44893,2,1,1,45
44894,2,1,1,477
44895,2,1,1,346
44896,2,1,1,278
44897,1,1,0,85
44898,1,1,1,52
44899,2,1,1,211
44900,2,1,0,37
44901,1,1,1,196
44902,2,1,1,119
44903,1,1,1,81
44904,1,1,1,142
44905,1,1,1,148
44906,1,1,0,73
44907,2,1,0,154
44908,2,1,1,81
44909,2,1,1,242
44910,2,1,0,57
44911,1,1,1,95
44912,2,1,1,208
44913,2,1,1,693
44914,2,1,0,120
44915,1,1,0,52
44916,2,1,0,89
44917,2,1,1,174
44918,1,1,1,200
44919,1,1,1,129
44920,1,0,0,60
44921,1,0,0,40
44922,2,1,0,125
44923,2,0,1,197
44924,2,1,1,63
44925,2,1,1,127
44926,2,1,1,83
44927,1,1,1,270
44928,2,1,1,468
44929,2,1,1,420
44930,2,1,1,272
44931,1,1,1,215
44932,1,1,1,408
44933,1,0,1,65
44934,2,1,1,70
44935,2,1,1,128
44936,1,1,1,247
44937,2,1,0,182
44938,1,0,1,201
44939,1,1,1,275
44940,2,1,0,72
44941,1,0,1,49
44942,1,1,1,124
44943,1,1,1,104
44944,1,1,1,107
44945,2,1,1,306
44946,2,1,0,74
44947,1,1,0,44
44948,1,1,1,174
44949,1,1,1,227
44950,1,1,1,160
44951,2,1,0,143
44952,1,1,1,137
44953,1,1,1,378
44954,1,1,0,61
44955,1,1,0,29
44956,1,1,0,63
44957,2,1,0,70
44958,1,1,1,163
44959,1,1,1,134
44960,2,1,1,243
44961,2,0,0,97
44962,1,1,0,39
44963,1,0,0,115
44964,2,1,1,304
44965,2,1,1,155
44966,1,1,1,205
44967,1,1,1,218
44968,1,0,0,146
44969,2,1,1,157
44970,2,1,1,120
44971,1,1,1,103
44972,1,1,0,24
44973,2,1,1,445
44974,1,1,1,200
44975,1,1,1,255
44976,2,1,1,181
44977,1,1,1,133
44978,2,1,1,534
44979,2,1,1,273
44980,2,1,1,330
44981,2,1,1,283
44982,1,0,0,76
44983,2,1,0,47
44984,2,1,1,472
44985,1,1,1,99
44986,1,0,0,62
44987,2,1,1,249
44988,1,1,1,127
44989,1,0,1,49
44990,1,0,0,57
44991,1,1,1,179
44992,2,1,1,291
44993,1,0,1,30
44994,1,1,1,236
44995,2,1,1,109
44996,2,1,1,424
44997,2,1,1,70
44998,1,1,1,82
44999,1,1,1,125
45000,2,1,0,85
45001,1,1,1,185
45002,1,1,1,203
45003,2,1,1,130
45004,1,1,1,187
45005,2,1,1,150
45006,2,1,1,282
45007,1,1,1,110
45008,1,0,0,51
45009,1,1,1,92
45010,1,1,1,273
45011,2,0,0,66
45012,2,1,1,409
45013,1,1,0,53
45014,1,1,1,157
45015,1,1,0,35
45016,2,1,1,123
45017,2,1,1,124
45018,1,1,0,88
45019,2,1,1,102
45020,1,1,0,59
45021,1,1,0,75
45022,1,1,1,106
45023,2,1,0,76
45024,1,1,0,64
45025,2,1,0,104
45026,1,0,1,45
45027,2,1,0,136
45028,1,1,1,171
45029,1,1,1,306
45030,1,1,1,119
45031,2,1,1,99
45032,2,1,1,166
45033,1,1,0,60
45034,1,1,1,330
45035,2,0,1,135
45036,1,1,0,47
45037,2,1,1,279
45038,2,1,1,175
45039,2,0,1,101
45040,2,0,1,21
45041,2,1,1,316
45042,1,1,1,134
45043,1,1,1,302
45044,1,0,0,116
45045,2,1,1,130
45046,2,1,1,250
45047,1,1,0,133
45048,2,1,1,116
45049,1,1,1,226
45050,2,1,1,124
45051,1,1,0,223
45052,2,1,1,195
45053,1,1,1,171
45054,2,1,1,178
45055,1,1,1,280
45056,1,0,0,51
45057,2,1,1,272
45058,2,1,0,65
45059,2,1,1,147
45060,2,1,1,296
45061,2,1,1,254
45062,2,1,0,28
45063,2,1,1,127
45064,2,1,1,127
45065,2,0,1,33
45066,2,1,1,86
45067,2,1,1,351
45068,2,0,0,58
45069,1,1,1,139
45070,2,1,1,92
45071,1,1,0,57
45072,1,1,1,170
45073,2,1,0,144
45074,2,1,0,73
45075,1,1,1,169
45076,1,1,1,91
45077,1,1,1,222
45078,1,1,1,71
45079,1,1,1,106
45080,1,1,1,151
45081,1,0,0,119
45082,2,1,1,114
45083,1,1,1,385
45084,1,1,1,93
45085,2,1,1,227
45086,2,0,1,103
45087,1,1,1,345
45088,1,1,1,180
45089,2,1,0,68
45090,1,0,1,35
45091,2,1,1,269
45092,1,1,1,55
45093,2,1,1,216
45094,2,1,1,115
45095,1,1,1,167
45096,1,0,1,82
45097,2,1,1,154
45098,1,1,1,145
45099,1,0,0,119
45100,1,1,0,36
45101,2,1,1,282
45102,2,1,1,284
45103,1,0,0,205
45104,2,1,1,98
45105,2,1,1,276
45106,2,1,0,66
45107,2,1,1,377
45108,2,1,1,223
45109,2,1,1,131
45110,1,1,0,45
45111,1,1,0,81
45112,1,0,0,33
45113,2,1,1,202
45114,1,1,1,143
45115,2,1,1,111
45116,1,1,1,173
45117,1,1,1,220
45118,1,1,1,189
45119,2,1,0,21
45120,1,1,1,189
45121,2,1,1,268
45122,1,1,1,203
45123,2,1,1,308
45124,1,1,1,246
45125,1,0,1,55
45126,2,1,0,132
45127,1,1,1,89
45128,1,1,1,67
45129,2,1,1,273
45130,2,1,1,255
45131,2,1,1,131
45132,2,1,1,244
45133,2,1,0,46
45134,1,1,1,307
45135,2,1,1,446
45136,2,1,0,111
45137,1,0,0,107
45138,2,1,1,471
45139,1,1,0,119
45140,1,1,1,234
45141,1,1,1,265
45142,1,1,0,85
45143,2,1,0,217
45144,1,1,1,370
45145,1,1,1,100
45146,1,1,1,321
45147,1,1,1,489
45148,1,1,0,67
45149,2,1,0,373
45150,1,1,0,90
45151,1,0,0,98
45152,2,1,1,121
45153,2,1,1,314
45154,1,1,0,87
45155,2,1,1,207
45156,2,1,0,137
45157,1,1,0,35
45158,2,1,1,183
45159,1,1,1,110
45160,1,1,1,238
45161,1,0,0,50
45162,2,1,1,250
45163,2,1,1,198
45164,1,1,1,229
45165,1,0,0,65
45166,1,1,1,202
45167,1,1,1,195
45168,2,0,0,32
45169,2,1,1,241
45170,1,0,1,102
45171,1,1,0,80
45172,2,1,1,212
45173,2,1,1,122
45174,1,1,1,159
45175,1,0,0,19
45176,1,1,1,123
45177,2,1,0,87
45178,1,1,1,123
45179,1,1,0,36
45180,1,1,1,135
45181,1,1,1,182
45182,2,1,1,258
45183,1,1,1,197
45184,1,0,0,40
45185,1,1,1,127
45186,1,1,1,153
45187,1,0,0,83
45188,2,1,1,150
45189,1,1,1,100
45190,1,1,1,59
45191,2,1,1,331
45192,2,1,1,307
45193,1,1,0,101
45194,1,1,1,281
45195,2,0,1,61
45196,1,1,0,65
45197,2,0,0,39
45198,2,0,0,69
45199,2,1,1,97
45200,1,1,1,107
45201,1,1,1,144
45202,2,1,1,164
45203,2,1,1,190
45204,1,1,1,97
45205,1,0,1,80
45206,2,1,1,448
45207,2,1,1,210
45208,2,0,1,40
45209,1,1,1,202
45210,1,1,1,102
45211,1,1,1,110
45212,2,1,1,212
45213,1,1,1,233
45214,2,1,1,322
45215,1,0,0,32
45216,1,0,1,25
45217,2,1,1,85
45218,2,0,1,73
45219,1,0,1,35
45220,1,1,1,132
45221,2,0,1,91
45222,2,0,1,166
45223,2,1,1,196
45224,1,1,1,134
45225,2,1,1,142
45226,2,1,1,318
45227,2,1,1,188
45228,2,1,1,310
45229,2,1,0,219
45230,1,0,0,97
45231,1,1,0,228
45232,2,1,1,233
45233,1,1,1,257
45234,2,0,0,33
45235,1,0,0,41
45236,1,1,1,156
45237,1,0,0,105
45238,1,0,1,93
45239,2,0,1,40
45240,1,1,1,99
45241,1,1,0,113
45242,2,1,1,223
45243,1,1,1,412
45244,2,1,0,110
45245,1,1,0,32
45246,1,1,1,153
45247,1,1,1,93
45248,2,0,0,103
45249,2,0,0,27
45250,2,0,1,40
45251,1,0,1,36
45252,2,1,1,180
45253,1,1,1,127
45254,2,0,1,53
45255,2,1,1,308
45256,1,1,1,136
45257,1,1,1,502
45258,1,1,1,147
45259,2,1,0,280
45260,2,1,1,189
45261,2,1,1,274
45262,2,1,1,200
45263,2,1,1,56
45264,1,1,1,308
45265,2,0,0,69
45266,1,0,1,69
45267,2,1,0,139
45268,1,1,1,193
45269,1,1,0,37
45270,2,1,1,204
45271,2,1,1,116
45272,2,1,1,118
45273,2,1,1,137
45274,2,0,0,73
45275,1,1,1,310
45276,1,1,1,188
45277,2,0,1,138
45278,2,1,1,255
45279,1,0,0,83
45280,1,1,1,72
45281,2,1,1,182
45282,2,0,1,172
45283,1,1,1,203
45284,1,1,0,72
45285,2,1,1,237
45286,1,0,0,51
45287,1,0,0,29
45288,2,1,1,169
45289,1,1,1,67
45290,1,1,1,242
45291,1,1,0,36
45292,1,0,0,56
45293,2,1,1,128
45294,2,1,1,169
45295,1,1,1,199
45296,1,0,1,41
45297,1,0,1,66
45298,1,1,0,61
45299,2,1,1,319
45300,1,1,1,64
45301,1,0,1,44
45302,2,1,1,247
45303,1,1,1,204
45304,1,1,1,176
45305,2,1,1,180
45306,2,0,1,246
45307,2,1,1,158
45308,2,1,1,102
45309,2,0,1,41
45310,2,0,0,186
45311,1,1,1,144
45312,2,1,1,422
45313,1,1,1,89
45314,2,0,0,90
45315,1,1,1,102
45316,1,1,1,126
45317,1,1,1,150
45318,1,1,1,125
45319,1,1,0,92
45320,2,1,0,121
45321,1,1,1,20
45322,2,1,1,344
45323,2,1,1,390
45324,2,1,0,71
45325,1,1,1,84
45326,2,1,1,148
45327,2,1,1,120
45328,2,1,0,100
45329,1,1,0,51
45330,1,1,1,104
45331,1,1,1,165
45332,1,1,1,72
45333,1,1,1,226
45334,2,1,0,50
45335,2,1,1,144
45336,1,0,0,153
45337,2,0,0,36
45338,1,1,1,120
45339,1,1,1,180
45340,2,1,1,269
45341,2,1,1,85
45342,2,1,1,73
45343,1,0,1,39
45344,1,1,0,110
45345,2,0,0,114
45346,2,1,1,157
45347,1,0,1,55
45348,2,1,1,163
45349,1,0,1,38
45350,1,1,0,301
45351,2,1,1,169
45352,2,1,1,212
45353,2,1,0,135
45354,2,1,0,63
45355,2,1,1,91
45356,1,0,0,133
45357,2,1,1,247
45358,2,1,1,245
45359,1,1,1,133
45360,1,1,0,172
45361,2,1,0,84
45362,1,0,0,14
45363,1,0,1,138
45364,1,0,1,88
45365,1,1,1,193
45366,1,1,1,29
45367,2,1,0,58
45368,2,1,1,123
45369,2,1,1,130
45370,2,1,1,167
45371,1,1,1,191
45372,2,0,0,77
45373,2,0,1,94
45374,1,1,1,181
45375,1,1,0,175
45376,1,0,0,34
45377,1,1,1,125
45378,2,1,1,174
45379,1,1,1,65
45380,2,0,0,70
45381,1,1,1,132
45382,2,1,1,147
45383,1,1,0,131
45384,2,1,1,168
45385,2,0,1,45
45386,1,1,0,73
45387,1,0,0,114
45388,1,1,1,150
45389,2,1,1,262
45390,1,1,1,119
45391,2,1,0,60
45392,1,0,1,68
45393,1,1,1,312
45394,2,1,1,169
45395,1,1,0,62
45396,2,1,1,97
45397,1,1,1,194
45398,2,1,1,254
45399,1,1,1,203
45400,2,0,0,47
45401,1,1,1,235
45402,1,1,1,99
45403,2,1,1,177
45404,1,1,1,160
45405,1,1,1,29
45406,1,1,1,79
45407,1,1,1,223
45408,2,0,1,85
45409,2,1,1,324
45410,1,1,0,76
45411,2,1,1,123
45412,2,0,0,41
45413,1,1,0,38
45414,1,0,0,114
45415,1,0,0,81
45416,2,1,1,171
45417,1,1,0,137
45418,1,1,1,184
45419,1,0,1,158
45420,2,1,1,185
45421,1,0,0,41
45422,2,1,1,115
45423,2,1,1,102
45424,2,1,0,74
45425,1,1,0,55
45426,1,0,1,60
45427,1,1,1,75
45428,2,1,1,274
45429,2,0,1,57
45430,2,0,1,49
45431,1,0,0,48
45432,2,1,0,52
45433,2,0,0,83
45434,2,1,1,160
45435,2,1,1,201
45436,2,1,1,282
45437,2,1,1,266
45438,2,1,1,268
45439,2,1,0,36
45440,1,0,0,26
45441,2,1,0,65
45442,2,1,1,268
45443,2,1,1,125
45444,2,1,1,93
45445,2,1,1,86
45446,2,1,1,396
45447,1,1,1,204
45448,2,0,1,128
45449,1,0,0,53
45450,2,0,0,75
45451,2,1,1,399
45452,1,1,0,67
45453,2,1,1,118
45454,1,1,1,290
45455,2,1,0,168
45456,1,1,0,57
45457,1,1,1,181
45458,2,0,0,47
45459,2,1,1,88
45460,2,1,1,99
45461,1,1,1,175
45462,1,1,0,62
45463,2,1,1,220
45464,1,1,1,176
45465,1,0,1,95
45466,2,1,1,237
45467,2,0,1,227
45468,1,1,1,105
45469,2,1,1,111
45470,2,1,1,201
45471,1,0,0,24
45472,2,1,1,311
45473,2,1,0,52
45474,1,1,0,59
45475,2,1,1,121
45476,2,0,1,80
45477,1,1,1,157
45478,1,0,1,91
45479,1,0,0,29
45480,1,1,1,113
45481,1,1,1,57
45482,2,1,1,144
45483,1,1,1,71
45484,1,0,1,58
45485,1,1,1,29
45486,2,1,1,54
45487,2,1,1,425
45488,1,1,1,200
45489,2,0,0,56
45490,2,1,1,165
45491,2,0,0,51
45492,1,1,0,58
45493,1,1,1,201
45494,2,1,1,75
45495,1,0,0,120
45496,2,1,1,323
45497,2,0,0,57
45498,2,1,1,128
45499,1,1,0,280
45500,2,1,1,113
45501,2,1,0,39
45502,1,1,1,92
45503,1,1,1,111
45504,1,1,0,100
45505,1,0,1,124
45506,1,1,1,159
45507,2,1,1,459
45508,2,1,1,180
45509,2,1,0,98
45510,1,1,0,28
45511,1,0,0,78
45512,2,1,1,296
45513,2,1,1,154
45514,2,1,0,105
45515,1,0,1,72
45516,2,1,1,232
45517,1,0,1,94
45518,1,1,1,207
45519,2,1,0,170
45520,2,1,1,143
45521,1,0,1,22
45522,2,1,1,74
45523,2,1,1,225
45524,2,0,1,132
45525,1,1,1,200
45526,1,0,1,43
45527,2,1,1,195
45528,2,1,1,206
45529,1,1,1,107
45530,1,1,1,139
45531,1,1,1,130
45532,1,0,1,337
45533,2,1,1,99
45534,1,1,1,171
45535,2,1,1,126
45536,1,1,1,199
45537,1,1,1,99
45538,2,1,1,232
45539,2,0,1,19
45540,2,1,1,182
45541,2,1,1,155
45542,1,1,1,231
45543,2,0,0,45
45544,1,1,1,240
45545,2,1,1,113
45546,2,1,1,63
45547,1,1,1,97
45548,2,1,1,204
45549,2,1,1,369
45550,1,1,1,154
45551,1,1,1,176
45552,2,1,1,207
45553,2,1,0,96
45554,2,1,1,163
45555,1,0,1,66
45556,1,1,1,317
45557,1,1,1,154
45558,2,1,1,147
45559,1,1,0,37
45560,2,1,1,133
45561,1,0,1,31
45562,2,1,1,39
45563,1,0,0,155
45564,1,0,0,131
45565,2,0,1,105
45566,2,1,1,136
45567,2,0,0,39
45568,1,1,1,201
45569,1,0,0,67
45570,2,1,0,115
45571,2,1,1,305
45572,2,1,1,291
45573,1,1,1,237
45574,2,0,1,191
45575,1,1,1,340
45576,1,0,0,64
45577,1,1,1,340
45578,1,1,0,34
45579,1,1,1,288
45580,1,1,0,34
45581,1,0,1,95
45582,2,1,1,33
45583,2,1,1,150
45584,1,1,1,317
45585,1,1,0,70
45586,1,1,1,183
45587,1,0,0,49
45588,1,1,1,243
45589,1,0,0,26
45590,2,1,1,76
45591,2,0,1,92
45592,2,1,1,243
45593,2,1,1,418
45594,1,1,1,225
45595,2,1,1,328
45596,2,1,1,260
45597,1,1,0,30
45598,2,1,1,223
45599,2,1,1,204
45600,2,0,0,59
45601,1,1,1,219
45602,2,1,1,188
45603,2,0,0,58
45604,1,1,1,99
45605,1,1,0,113
45606,1,1,1,107
45607,1,1,1,205
45608,2,1,1,124
45609,1,0,1,55
45610,2,1,1,164
45611,2,1,1,361
45612,1,1,0,191
45613,1,0,0,45
45614,1,0,0,27
45615,1,1,1,61
45616,1,1,0,139
45617,1,0,0,32
45618,2,0,1,36
45619,2,1,1,361
45620,2,0,1,70
45621,2,1,1,208
45622,2,1,1,217
45623,2,1,1,121
45624,1,1,1,232
45625,2,1,1,228
45626,2,1,1,134
45627,1,0,0,57
45628,1,0,1,17
45629,1,1,0,43
45630,1,1,1,142
45631,1,1,1,297
45632,1,0,1,153
45633,2,1,1,176
45634,2,1,0,71
45635,2,1,1,111
45636,1,1,1,408
45637,1,1,0,78
45638,1,1,0,57
45639,2,1,1,564
45640,1,1,1,232
45641,2,1,1,96
45642,1,1,0,133
45643,1,0,0,23
45644,1,1,1,75
45645,2,1,0,95
45646,1,1,1,349
45647,1,0,1,74
45648,1,0,0,89
45649,2,0,1,58
45650,1,0,1,122
45651,2,1,1,113
45652,1,1,1,173
45653,1,1,1,134
45654,2,0,0,42
45655,1,1,1,36
45656,2,1,1,240
45657,2,1,1,153
45658,2,1,1,198
45659,1,1,0,75
45660,1,1,1,112
45661,2,1,1,327
45662,1,1,1,130
45663,2,1,1,160
45664,2,1,0,74
45665,2,1,1,255
45666,1,1,1,211
45667,2,1,1,139
45668,1,1,1,407
45669,1,0,0,81
45670,1,1,1,279
45671,1,1,1,22
45672,2,1,1,396
45673,2,1,1,159
45674,2,0,0,33
45675,2,1,1,197
45676,1,1,1,140
45677,2,0,1,71
45678,1,1,1,235
45679,2,1,0,66
45680,2,1,1,236
45681,1,1,1,202
45682,2,0,1,60
45683,1,1,0,45
45684,2,0,1,128
45685,2,0,1,43
45686,2,0,1,91
45687,1,1,1,198
45688,2,1,1,306
45689,2,0,0,102
45690,1,1,0,185
45691,1,1,1,120
45692,1,0,1,80
45693,1,1,1,102
45694,1,0,0,92
45695,1,1,1,206
45696,2,1,1,327
45697,2,1,1,266
45698,2,1,1,331
45699,2,0,1,66
45700,1,1,1,155
45701,1,1,1,205
45702,2,1,1,243
45703,2,1,0,50
45704,1,1,1,282
45705,1,1,1,226
45706,1,1,1,81
45707,1,1,0,82
45708,1,1,0,101
45709,2,1,0,209
45710,2,1,1,393
45711,1,1,1,104
45712,1,1,0,74
45713,2,1,1,477
45714,1,1,1,193
45715,2,1,1,403
45716,1,1,1,83
45717,1,0,1,71
45718,1,0,1,122
45719,2,1,0,94
45720,1,0,0,68
45721,1,0,0,36
45722,1,1,1,317
45723,2,0,1,59
45724,2,1,1,624
45725,1,0,0,24
45726,1,1,0,146
45727,2,0,1,89
45728,2,1,1,142
45729,2,1,1,126
45730,2,1,0,125
45731,2,1,1,166
45732,1,1,0,67
45733,2,1,1,105
45734,2,1,1,337
45735,1,1,0,142
45736,1,1,0,50
45737,2,1,0,104
45738,2,1,0,171
45739,2,1,1,665
45740,1,1,1,396
45741,1,1,1,164
45742,1,1,1,66
45743,2,1,1,133
45744,2,1,1,178
45745,1,0,1,74
45746,1,0,0,85
45747,1,1,1,104
45748,1,1,1,207
45749,1,1,1,235
45750,1,1,0,129
45751,2,1,1,118
45752,2,1,1,84
45753,1,1,1,155
45754,2,1,1,185
45755,2,0,1,113
45756,1,1,1,209
45757,2,1,1,162
45758,1,1,0,202
45759,1,1,1,187
45760,1,0,0,54
45761,2,1,1,140
45762,2,1,1,447
45763,1,1,1,114
45764,2,1,1,144
45765,1,0,1,62
45766,2,1,1,265
45767,2,1,1,247
45768,2,0,0,83
45769,2,1,0,94
45770,2,1,1,221
45771,2,0,0,44
45772,2,1,1,140
45773,1,0,1,19
45774,1,1,1,89
45775,1,1,1,149
45776,1,1,1,99
45777,1,1,1,231
45778,1,1,1,149
45779,1,0,0,152
45780,2,1,1,96
45781,2,0,1,89
45782,1,1,0,55
45783,1,1,0,50
45784,1,0,0,43
45785,2,1,1,174
45786,1,1,0,67
45787,2,1,1,486
45788,2,1,1,113
45789,2,1,1,69
45790,1,1,1,604
45791,1,1,0,135
45792,2,1,1,273
45793,1,1,0,55
45794,2,0,1,75
45795,1,0,0,54
45796,1,0,1,86
45797,2,1,1,275
45798,2,1,0,34
45799,2,1,1,134
45800,2,0,1,107
45801,2,0,0,68
45802,2,1,1,483
45803,2,1,1,238
45804,2,1,1,224
45805,2,1,0,199
45806,1,1,1,306
45807,1,1,0,123
45808,1,0,1,70
45809,1,1,0,52
45810,1,1,0,77
45811,1,0,1,22
45812,1,1,0,49
45813,1,1,0,31
45814,2,1,1,95
45815,1,1,1,49
45816,2,1,1,62
45817,1,1,1,189
45818,2,1,1,176
45819,2,1,1,218
45820,1,1,1,166
45821,2,1,1,174
45822,2,1,1,438
45823,1,1,0,120
45824,1,1,1,287
45825,2,1,1,174
45826,2,0,1,46
45827,1,1,1,291
45828,2,1,1,74
45829,2,1,1,254
45830,2,0,0,65
45831,2,1,1,317
45832,2,1,0,142
45833,1,1,1,195
45834,2,1,1,184
45835,2,1,1,63
45836,1,1,1,174
45837,1,1,0,66
45838,1,0,0,73
45839,1,0,1,86
45840,1,0,0,32
45841,2,1,1,107
45842,2,1,1,389
45843,1,1,1,320
45844,2,1,1,173
45845,2,1,1,65
45846,1,1,0,88
45847,1,1,1,243
45848,1,1,0,69
45849,2,1,1,167
45850,1,1,1,83
45851,1,1,1,48
45852,1,1,1,83
45853,2,1,1,174
45854,2,1,1,125
45855,1,1,1,156
45856,2,0,1,76
45857,1,1,1,37
45858,2,1,0,85
45859,1,1,0,59
45860,1,0,0,106
45861,2,1,1,99
45862,2,1,0,113
45863,1,0,0,45
45864,1,1,1,118
45865,1,1,1,200
45866,2,1,1,160
45867,1,1,1,180
45868,2,0,0,66
45869,2,1,1,160
45870,1,1,1,141
45871,2,1,0,85
45872,1,0,0,77
45873,2,1,1,221
45874,2,1,1,172
45875,1,1,1,73
45876,1,0,1,91
45877,2,1,0,78
45878,1,0,0,63
45879,2,1,1,147
45880,1,1,1,268
45881,1,1,0,169
45882,2,1,1,224
45883,2,1,0,217
45884,1,0,0,65
45885,2,1,1,56
45886,1,1,0,61
45887,1,1,0,62
45888,1,1,1,210
45889,2,1,1,396
45890,1,1,1,351
45891,2,0,1,32
45892,2,1,0,130
45893,1,1,1,112
45894,2,1,1,136
45895,2,1,1,492
45896,1,0,1,122
45897,2,1,1,71
45898,1,1,0,64
45899,2,1,1,182
45900,2,1,1,324
45901,2,1,1,93
45902,2,1,1,27
45903,1,1,0,69
45904,1,1,1,158
45905,1,1,1,113
45906,2,0,0,95
45907,2,1,1,94
45908,1,1,1,179
45909,1,1,1,265
45910,2,1,1,346
45911,1,1,1,99
45912,1,1,1,191
45913,1,1,0,59
45914,2,1,0,76
45915,1,1,0,66
45916,1,1,1,205
45917,2,0,1,180
45918,2,1,1,202
45919,1,1,0,57
45920,2,1,0,53
45921,2,1,1,184
45922,2,0,1,98
45923,2,0,1,76
45924,2,1,1,367
45925,2,0,0,34
45926,1,0,1,90
45927,2,1,1,156
45928,2,1,1,67
45929,1,1,0,61
45930,1,1,1,102
45931,1,1,0,52
45932,1,1,1,92
45933,2,1,1,502
45934,2,0,0,51
45935,1,1,1,166
45936,1,1,1,130
45937,2,1,1,108
45938,2,1,1,228
45939,2,1,1,55
45940,1,0,0,31
45941,2,0,0,34
45942,2,1,1,352
45943,1,1,1,197
45944,1,1,1,175
45945,1,1,1,91
45946,1,1,0,164
45947,2,1,0,126
45948,1,0,0,73
45949,2,1,1,134
45950,2,0,1,99
